Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,Entry,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2016, 4th,3rd ,PUR,12,31,other,OPP,0,0,0,18,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,38,run,PSU,0,0, Miles Sanders ,0,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,10,38,run,PSU,0,0, Tommy Stevens ,4,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,6,38,run,PSU,0,0, Tommy Stevens ,5,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PUR,1,38,run,PSU,0,0, Andre Robinson ,19,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,PUR,,38,other,OPP,0,0,0,65,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,38,run,OPP,0,0, Tario Fuller ,-2,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,12,38,pass,OPP, Elijah Sindelar, Brycen Hopkins ,0,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,12,38,pass,OPP, Elijah Sindelar,0,0,0,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,PUR,12,38,other,OPP,0,0,0,42,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,PUR,10,38,run,PSU,0,0, TEAM ,-4,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,PUR,14,38,run,PSU,0,0, TEAM ,-4,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,PUR,17,38,run,PSU,0,0, TEAM ,-3,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PUR,,38,other,PSU,0,0,0,0,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,IOWA,,7,other,PSU,0,0,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,PSU,0,0, Saquon Barkley ,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,1,7,run,PSU,0,0, Saquon Barkley ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,PSU, Trace McSorley,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,10,7,run,PSU,0,0, Saquon Barkley ,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,2,7,run,PSU,0,0, Trace McSorley ,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,PSU, Trace McSorley, Saeed Blacknall ,0,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,IOWA,,7,other,OPP,0,0,0,65,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,other,OPP,0,0,0,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,OPP,0,0, LeShun Daniels Jr. ,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,6,7,run,OPP,0,0, LeShun Daniels Jr. ,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,6,7,pass,OPP, C.J. Beathard, Riley McCarron ,0,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,OPP,0,0, Akrum Wadley ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,10,7,pass,OPP, C.J. Beathard, Riley McCarron ,0,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,4,7,run,OPP,0,0, LeShun Daniels Jr. ,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,1,7,run,OPP,0,0, C.J. Beathard ,-1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,PSU, Trace McSorley, Chris Godwin ,0,45,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,PSU,0,0, Saquon Barkley ,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,5,7,run,PSU,0,0, Trace McSorley ,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,2,7,pass,PSU, Trace McSorley,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,2,7,other,PSU,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,other,OPP,0,0,0,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,OPP,0,0, LeShun Daniels Jr. ,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,8,7,pass,OPP, C.J. Beathard, George Kittle ,0,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,2,7,run,OPP,0,0, Akrum Wadley ,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,1,7,other,OPP,0,0,0,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,other,PSU,0,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,15,7,run,PSU,0,0, Trace McSorley ,5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,10,7,pass,PSU, Trace McSorley,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,10,7,pass,PSU, Trace McSorley, Chris Godwin ,0,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,pass,PSU, Trace McSorley, Mike Gesicki ,0,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,6,7,run,PSU,0,0, Trace McSorley ,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,3,7,run,PSU,0,0, Trace McSorley ,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,PSU,0,0, Andre Robinson ,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IOWA,5,7,run,PSU,0,0, Trace McSorley ,2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,3rd ,IOWA,3,7,run,PSU,0,0, Saquon Barkley ,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,4th ,IOWA,1,7,other,PSU,0,0,0,42,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IOWA,10,7,run,OPP,0,0, Akrum Wadley ,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IOWA,,7,other,OPP,0,0,0,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,9,7,pass,OPP, C.J. Beathard, Jerminic Smith ,0,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,1,7,run,OPP,0,0, LeShun Daniels Jr. ,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,1,7,other,OPP,0,0,0,44,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,run,PSU,0,0, Saquon Barkley ,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,9,14,run,PSU,0,0, Trace McSorley ,4,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,5,14,pass,PSU, Trace McSorley, Chris Godwin ,0,13,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,run,PSU,0,0, Saquon Barkley ,4,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,6,14,run,PSU,0,0, Trace McSorley ,1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,5,14,run,PSU,0,0, Saquon Barkley ,57,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,14,other,OPP,0,0,0,65,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,pass,OPP, C.J. Beathard,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,10,14,run,OPP,0,0, Akrum Wadley ,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,7,14,pass,OPP, C.J. Beathard, Jerminic Smith ,0,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,7,14,other,OPP,0,0,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,12,14,other,OPP,0,0,0,39,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,21,pass,PSU, Trace McSorley, Mike Gesicki ,0,13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,21,pass,PSU, Trace McSorley, Mike Gesicki ,0,5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,5,21,pass,PSU, Trace McSorley, Mike Gesicki ,0,43,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA, Goal ,21,run,PSU,0,0, Trace McSorley ,1,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,14,other,OPP,0,0,0,65,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,pass,OPP, C.J. Beathard, Riley McCarron ,0,4,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,6,14,run,OPP,0,0, Akrum Wadley ,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,pass,OPP, C.J. Beathard, Jerminic Smith ,0,27,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,14,other,OPP,0,0,0,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,15,14,pass,OPP, C.J. Beathard,0,0,0,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,15,14,other,OPP,0,0,0,24,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA, Goal ,14,run,OPP,0,0, LeShun Daniels Jr. ,3,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA, Goal ,14,other,OPP,0,0,0,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,0,14,pass,OPP, C.J. Beathard, Akrum Wadley ,0,12,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,17,other,PSU,0,0,0,64,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,run,PSU,0,0, Saquon Barkley ,8,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,2,17,run,PSU,0,0, Saquon Barkley ,4,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,run,PSU,0,0, Trace McSorley ,2,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,8,17,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,run,PSU,0,0, Saquon Barkley ,8,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,2,17,run,PSU,0,0, Saquon Barkley ,8,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,1st ,IOWA,10,17,pass,PSU, Trace McSorley,0,0,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,2nd ,IOWA,10,17,run,PSU,0,0, Andre Robinson ,6,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,17,other,PSU,0,0,0,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,3rd ,IOWA,4,17,run,PSU,0,0, Trace McSorley ,2,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,,IOWA,,17,other,PSU,0,0,0,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 2nd,4th ,IOWA,2,17,other,PSU,0,0,0,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IOWA,,17,other,OPP,0,0,0,64,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,other,OPP,0,0,0,5,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,OPP,0,0, LeShun Daniels Jr. ,3,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,7,17,run,OPP,0,0, LeShun Daniels Jr. ,-3,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,10,17,other,OPP,0,0,0,-6,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,16,17,other,OPP,0,0,0,47,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,PSU,0,0, Saquon Barkley ,14,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,PSU,0,0, Saquon Barkley ,6,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,4,17,run,PSU,0,0, Andre Robinson ,7,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,other,PSU,0,0,0,-7,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,17,17,run,PSU,0,0, Saquon Barkley ,-2,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,19,17,run,PSU,0,0, Saquon Barkley ,8,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,11,17,other,PSU,0,0,0,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,16,17,other,PSU,0,0,0,39,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,17,run,OPP,0,0, Akrum Wadley ,4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,6,17,other,OPP,0,0,0,-5,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,11,17,pass,OPP, C.J. Beathard, Adrian Falconer ,0,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,11,17,other,OPP,0,0,0,40,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,run,PSU,0,0, Saquon Barkley ,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,4,20,pass,PSU, Trace McSorley, Saeed Blacknall ,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,4,20,run,PSU,0,0, Saquon Barkley ,3,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,1,20,run,PSU,0,0, Saquon Barkley ,13,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,run,PSU,0,0, Miles Sanders ,2,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,8,20,run,PSU,0,0, Trace McSorley ,5,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,3,20,run,PSU,0,0, Saquon Barkley ,3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,run,PSU,0,0, Trace McSorley ,-1,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,11,20,pass,PSU, Trace McSorley, Saeed Blacknall ,0,0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,11,20,pass,PSU, Trace McSorley, Chris Godwin ,0,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,11,20,other,PSU,0,0,0,0,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,,IOWA,,20,other,OPP,0,0,0,65,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,pass,OPP, C.J. Beathard, Akrum Wadley ,0,2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,8,20,pass,OPP, C.J. Beathard, Akrum Wadley ,0,10,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,1st ,IOWA,10,20,pass,OPP, C.J. Beathard, Jerminic Smith ,0,6,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,2nd ,IOWA,4,20,pass,OPP, C.J. Beathard, George Kittle ,0,3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,3rd ,IOWA,1,20,run,OPP,0,0, LeShun Daniels Jr. ,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 3rd,4th ,IOWA,1,20,run,OPP,0,0, C.J. Beathard ,2,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IOWA,,20,other,OPP,0,0,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,20,pass,OPP, C.J. Beathard, Akrum Wadley ,0,0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,10,20,pass,OPP, C.J. Beathard,0,0,10,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,pass,PSU, Trace McSorley, Saquon Barkley ,0,44,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,IOWA,,27,other,OPP,0,0,0,61,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,pass,OPP, C.J. Beathard, Akrum Wadley ,0,3,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,7,27,pass,OPP, C.J. Beathard, Akrum Wadley ,0,5,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IOWA,2,27,other,OPP,0,0,0,-4,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,4th ,IOWA,6,27,other,OPP,0,0,0,32,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,34,run,PSU,0,0, Miles Sanders ,8,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,2,34,pass,PSU, Trace McSorley, Chris Godwin ,0,18,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,34,other,PSU,0,0,0,0,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,15,34,run,PSU,0,0, Miles Sanders ,14,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,1,34,run,PSU,0,0, Miles Sanders ,5,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,34,run,PSU,0,0, Miles Sanders ,5,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,5,34,run,PSU,0,0, Tommy Stevens ,13,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,IOWA,,27,other,OPP,0,0,0,65,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,OPP,0,0, Akrum Wadley ,4,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,6,27,pass,OPP, C.J. Beathard, Jerminic Smith ,0,8,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,OPP,0,0, Akrum Wadley ,3,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,7,27,pass,OPP, C.J. Beathard, Riley McCarron ,0,25,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,pass,OPP, C.J. Beathard, LeShun Daniels Jr. ,0,0,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,10,27,pass,OPP, C.J. Beathard, Devonte Young ,0,0,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IOWA,10,27,pass,OPP, C.J. Beathard, LeShun Daniels Jr. ,0,12,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,other,OPP,0,0,0,-7,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,17,27,pass,OPP, C.J. Beathard, Jerminic Smith ,0,36,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,,IOWA,,27,other,PSU,0,0,0,65,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,PSU,0,0, Mark Allen ,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,10,27,other,PSU,0,0,0,0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,12,27,run,PSU,0,0, Mark Allen ,5,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IOWA,7,27,run,PSU,0,0, Mark Allen ,13,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,PSU,0,0, Tommy Stevens ,9,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,1,27,run,PSU,0,0, Mark Allen ,13,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,PSU,0,0, Tommy Stevens ,45,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,1st ,IOWA,10,27,run,PSU,0,0, Tommy Stevens ,4,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,2nd ,IOWA,6,27,run,PSU,0,0, Mark Allen ,-1,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 4th,3rd ,IOWA,7,27,run,PSU,0,0, Tommy Stevens ,-1,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IOWA,,27,other,PSU,0,0,0,0,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,,IND,,7,other,PSU,0,0,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,1st ,IND,10,7,run,PSU,0,0, Trace McSorley ,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016, 1st,2nd ,IND,7,7,run,PSU,0,0, Saquon Barkley ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
